store_name,rating,review,reviewer_name
Medeniyetler Sofrasi,1,there was a hair strand in my food! there is no problem in service or interest other than this issue; they give the right to the fee they receive.,Mahmut Ortakaya
Medeniyetler Sofrasi,3,"they have very delicious meat; especially tiny lahmacun, super appetizers; delicious food here. the food is very nice. the workers can be a little more interested. they are very interested in arab customers. they don't care about us. this situation makes us sad.",Serpil Can
Medeniyetler Sofrasi,3,nice place but the order came very late; the prices are not so high. it can be tried.,Sevim Cilingir
Medeniyetler Sofrasi,5,"very clean table arrangement is good; waiters are very interested; they look immediately; the order comes without a long wait, the food is really delicious as it is said; it is excellent; i recommend it.",Ibrahim Kizgin
Medeniyetler Sofrasi,5,we came with a guest from abroad; everything was perfect. taste; cleanliness; service..,Sabri Yildiz
Medeniyetler Sofrasi,5,it is a luxurious place where you can try the delicious tastes of both turkish and arabic cuisine.,Akif Firat
Medeniyetler Sofrasi,1,please review the ticket slip. a business that wants money for the bread on the table; 20 tl for the service fee; 20 tl for the valet.,Tacettin Ozguner
Medeniyetler Sofrasi,1,unfortunately; the waiters are very uninterested. since there are too many arab customers; the attention and interest is more towards them. stones were found in my food?!,Musab Bakirci
Medeniyetler Sofrasi,1,even though the service is terrible; they ask for a service fee of 144 tl; what a nonsense!,Serkan Simsek
Medeniyetler Sofrasi,5,hatay gastronomy house is an excellent place; you should definitely go... quality and affordable...,Humeyra Arslan
Backyard,5,ambient food; nice open area; heated pet friendly place; renovated garden is very nice.,Aysun Biter
Backyard,5,the venue is beautiful. food desserts taste good. i loved the popcorn shrimp from the hot appetizers. i loved pose armut. overall good price performance.,Hasan Basusta
Backyard,4,we went for both breakfast and dinner. first of all; it has a very nice environment. when we went for breakfast; we sat inside and one can sit for hours. its decoration; quiet and nice; being in the trees is very nice. especially having an open kitchen adds a positive score to the customer.,Ece Oztunc
Backyard,5,the place is very beautiful; the food is so delicious; you can go with your pet to one of the rare restaurants that cook the meat to the exact consistency you want. the toilets are not separate for men's and women's toilets so there was a bit of a cleaning problem.,Busra Kaya
Backyard,2,the service is slow; i think there is a lack of staff and unhappiness; it has not to expensive and it was seedy experience.,Sebnem Cep
Backyard,4,although it was crowded; the ambiance and food of the place was nice. thank you.,Guler Keskec
Backyard,4,great place.. contrary to the comments; the employees were interested.. the hot dog was impressive.. the hamburger was not bad.,Onur Ediz
Backyard,5,despite the current times; it was a very pleasant visit. they currently don’t take booking; they have a walk-in system where you put your name down and after a short wait they seat you inside. once inside you can opt to be put on a waitlist to sit outside. the setting is really nice and rustic and the tables are well distanced. there was a nice evening crowd and a good energy in the ambience.,Mark Moayad
Backyard,5,the service provided was very nice; i was happy.,Yusuf Uran
Backyard,3,smoked salmon salad was average. colored eggs do not contribute to the taste. salmon was too salty; fried potatoes were bland.,Ozge Onan
Backyard,5,eggs benedict with pork bacon was nice.,Viviana Kwon
Alavara,4,excellent taste; and the shabbyness of the place was also nice.,Eylem Dag
Alavara,4,a full student meal. the price is cheap and the taste is high.,Ayse Ozturk
Alavara,5,it's a place with very affordable and delicious pasta. actually; there is not much variety of pasta. classic pasta is served with cheddar cheese and sauce. i think the taste and price of the pasta is very good.,Ediz Aksoy
Alavara,1,they serve an uncooked pasta with a tasteless sauce and cheese and some corn. half portion is 20 tl. it didn't suit my taste.,Esin Erdinc
Alavara,5,i think it was pretty cool. the price of a portion of pasta was 22 tl. i highly recommend you go.,Caner Senturk
Alavara,4,classic alavara pasta; if you don't have a tiny little stomach; say it right. pasta 42 tl price performance product...,Ece Ocak
Alavara,4,the taste is unbelievably good and satisfying enough; it is also very affordable; but you have a hard time finding an incredibly crowded place.,Destan Gursoy
Alavara,5,not to mention pasta; their sauces are so successful that you can destroy the whole plate without noticing. also; the dumplings are nice.,Safak Uslu
Alavara,4,tasty meals.,Cagri Oner
Alavara,5,it was the most delicious pasta i have ever eaten; thank you.,Sevgi Siner
Alavara,4,service was fast. i ate ravioli; it was good.,Hasan Basarir
Zula,3,surprised location; but nice clean venue. the employees are friendly; i don't want to comment on the prices; they were too high..,Murat Kucukyildiz
Zula,4,in general; i was satisfied; since the hamburger is a little small; it will be more satisfying if the one with a higher grammage is chosen.,Rabia Kucuk
Zula,4,burgers are great hot dogs do. it is very interesting that french fries are 114 tl.,Deniz Sirp
Zula,5,hamburger is really delicious. the fries are normal.,Dogukan Yildiz
Zula,5,the best hamburger restaurant in istanbul. cooking and sauce is very good.,Ali Ken
Zula,5,burgers are super. i've eaten hamburgers in many places; but i've never come across anything like this. fantastic meal with friendly service in a small but cozy place. i strongly recommend.,Haluk Kinaci
Zula,5,the delicious combination of truffle sauce and burger was legendary.,Serdar Candan
Zula,5,it was one of the best burgers i've ever eaten. the only downside is that the portion is a little small. apart from that; it is definitely a place to experience.,Eray Arslan
Zula,5,well prepared hamburger; special taste. but a little bit expensive.here,Haldun Yilmaz
Zula,5,it is delicious in everything with its sauce and bread.,Kardelen Derin
Zula,2,the taste is good; but it's not worth paying 90 tl for a wet hamburger-sized burger and not even getting fries...,Erim Gozen
Kafros Pizzeria,5,they make the pizza in a wood fired stone oven. it's different than any pizza you've experienced before. they use cheddar cheese as cheese. we preferred the 2 and 3 special pizzas.,Fatma Ceylan
Kafros Pizzeria,5,i definitely recommend the seasonal kenger pizza. we also loved the sauce in three different olive oils; one with garlic; thyme and hot pepper.,Yasin Kisa
Kafros Pizzeria,5,you can't get enough of the thin pizza dough. overcrowded employees are very concerned. we ate pizza at mia highly recommend.,Emine Kaya
Kafros Pizzeria,2,staff were quick but surly. the service was actually fast; i can't afford it. we ordered chicken and mushroom pizza; its taste was normal; the dough was very thin and it wasn't burnt; which was the only good thing. coming to the wage issue; there were prices that did not match the prices of luxury restaurants.,Tugay Sari
Kafros Pizzeria,4,i think it's a nice place. pizza was also nice; but a little expensive. i liked their sauce.,Omer Kaya
Kafros Pizzeria,1,first of all; the atmosphere is nice; but there should be a solution for flies in the open air; such as fans that blow water. as for the pizza; although the view is beautiful; neither my wife and i did not like the pizza; unfortunately; the sauces that came only to pour on the pizza were good.,Burcu Tosun
Kafros Pizzeria,3,you should definitely go once and eat pizza. but i don't know if it happened to us; but the faces of the employees were never smiling and they were not caring.,Hanife Topaloglu
Kafros Pizzeria,3,we did pizza experience after a long road. as a place; it is very nice; pizzas are delicious; but we can say that the prices are a bit expensive.,Serafettin Otag
Kafros Pizzeria,5,the place is spacious; clean. pizza dough is thin. you had the chance to try 6 types of pizza; i can say that the best is the model with spinach and smoked turkey.,Ferhat Gorur
Kafros Pizzeria,5,"the dough is very crispy and the most successful part is definitely the dough. and the dough was waiting overnight. also, there is a 2-3 hour queue; so crowded.",Ismail Gunes
Kebabci Halil Usta,4,the flavors are number 10. a little expensive; it may be too much for people with a medium budget.,Hakan Saglicak
Kebabci Halil Usta,5,i ate küşleme; simit kebab; mixed cubes. the frosting was juicy and pretty good.,Ali Okan
Kebabci Halil Usta,4,meats are tasty without fat; but not very suitable for me. since i like the meat cooked more; i couldn't enjoy it much anyway; i couldn't finish what i ordered. although the portions are small; the prices are quite expensive.,Hatice Saral
Kebabci Halil Usta,3,i think the place is overrated. we said mixed in the middle; it was a disgusting image. simit kebab was good. but the prices were too high.,Duygu Memis
Kebabci Halil Usta,4,delicious but not overdone.,Sayan Badem
Kebabci Halil Usta,5,deserts was amazing; especially baklava! liked it.,Sabri Donmez
Kebabci Halil Usta,5,its küşleme was great. it was very well cooked and juicy. however; the portion was small and they warn about this before ordering. still; its meat is so delicious that it is worth eating. prices are a little expensive.,Omer Zade
Kebabci Halil Usta,4,4 people mixed menu with their own salad; 750 tl. for those who say price is not a problem. meat tastes excellent. there is a parking lot.,Onder Sonmez
Kebabci Halil Usta,4,we ate küşleme; it was amazing. but as you can see; really really expensive.,Jale Serin
Kebabci Halil Usta,5,we came from out of the town to try their meat. we waited in line for a while; but that's okay. it was an amazing experience. i recommend it to everyone.,Olcay Seker
Abidin Tantuni,2,it was too oily and the place had problems with cleanliness.,Ugurcan Arbaz
Abidin Tantuni,4,it was too spicy on my first try; but after a few bites i got used to it. the taste is really good; i like it.,Busra Uzun
Abidin Tantuni,5,it tasted so good that i even ordered and ate the second one!,Nezahat Arslan
Abidin Tantuni,4,the taste is good but not satisfying.,Simge Sahin
Abidin Tantuni,4,deliciousss!,Ali Simsek
Abidin Tantuni,5,we came to abidin tantuni with my friends from out of town. the pickles and of course the tantuni were very nice.,Savas Ozkan
Abidin Tantuni,5,tantuni is delicious; service is fast; service is quality. price of one portion is 85tl,Nihat Karabiber
Abidin Tantuni,5,great job; thank you!,Samet Besci
Abidin Tantuni,5,we had a delicious tantuni experience. i was amazed by the taste of ayran; pickles and tantuni trio.,Meltem Ovali
Abidin Tantuni,4,one of the most beautiful meat tantuni places. meat tantuni is very tasty. it's a roadside place. it's a regular restaurant.,Erdal Dalgalar
Abidin Tantuni,4,the smell is awesome; the taste is normal; the speed is very good. we are full; thank you very much. ayran was also nice.,Enes Ozturk
Ahsap Iskender,3,we wanted to try this place as it is famous. we paid more than 800 liras for 2 people; 1.5 portions of iskender and a drink.,Burak Gurel
Ahsap Iskender,4,iskender kebab is not a meal worth that much money when i look at the price of 195 tl for 1 portion; rather than its taste.,Kemal Batursoy
Ahsap Iskender,3,iskender is very delicious; you can optionally pour butter; what is interesting to me is that there are no treats.,Bayram Duzgun
Ahsap Iskender,5,the first time i ate; it's really worth the price. taste and hygiene are the most important for me. toilets were clean.,Ersin Kocabaldir
Ahsap Iskender,4,my order came cold.,Hacer Coskun
Ahsap Iskender,5,there is no problem of waiting queue; the ambiance of the place is nice; well done.,Deniz Dilli
Ahsap Iskender,3,it is very delicious; even the yogurt. however; a very very expensive portion of iskender should not be 225 liras…,Sena Akim
Ahsap Iskender,5,iskender kebab is a nice; clean and well-served place in bursa.,Suat Ozdogan
Ahsap Iskender,4,the interior is very well designed. it has a historical texture. employees were engaged. frankly; the taste of iskender was not overly good; it was normal.,Omer Ata
Ahsap Iskender,5,it was delicious as i heard.,Kubra Unver
Ahsap Iskender,3,expensive; poor presentation; taste was not good enough to come from out of town and try. there are no treats.,Faruk Colak
Kasikla Restaurant,5,the staff is very polite and very concerned. thank you for the delicious food.,Batuhan Sorkan
Kasikla Restaurant,4,we ate oil ravioli and special ravioli. the ravioli was weak compared to the price. employees are smiling.,Gokhan Kement
Kasikla Restaurant,2,we wanted to try it for yaglama; it was disappointing for me; it had little ground meat; it didn't taste good; the appetizers were bad.,Ali Soyer
Kasikla Restaurant,4,not perfect but good.,Nur Atilla
Kasikla Restaurant,2,we ate special ravioli; classic ravioli; yaglama; they were not friendly; their yaglama was like minced meat pasta; not greasing.,Sena Arpacioglu
Kasikla Restaurant,5,a very pleasant and quiet restaurant. most importantly; the food is great. everything i tasted was delicious.,Mustafa Sabanoglu
Kasikla Restaurant,5,recommend.,Sevim Turk
Kasikla Restaurant,2,the ravioli tasted good and was satisfying as a portion; the portion was very small compared to the price of the yaglama.,Hilal Koc
Kasikla Restaurant,5,the restaurant is very nice and elegant. we were greeted very kindly; the flavors were good.,Arda Kacan
Kasikla Restaurant,5,legendary flavors; i was amazed!,Edip Ipek
Kasikla Restaurant,3,i tried kayseri's traditional ravioli and special ravioli. the special was just right for my taste. i like. we also tried yaglama but it wasn't as good as i imagined. it was also cold.,Betul Tomac
Askin Tostevi,5,after waiting for about 20 minutes; we were able to eat classic ayvalık toast. it was delicious and crunchy.,Sadu Aziz
Askin Tostevi,4,small busy place. we didn't wait long; service was fast. the toast was delicious but the portion was small and expensive.,Zafer Kulekci
Askin Tostevi,4,first of all; they don't accept credit cards. the place is small; you can wait in line to sit. it's worth the taste.,Ali Palamut
Askin Tostevi,5,i loved it; with one word it was legendary. in other words; it is the best toast you can eat outside. the price is 35 tl for full ayvalik toast; ayran lemonade is 15 tl.,Huseyin Ozer
Askin Tostevi,4,bread; cheese; sausage all left incredible flavors on our palate. we recommend it to everyone who will go to ayvalık.,Muharrem Osanmaz
Askin Tostevi,5,we paid 150 tl for 2 toast and 2 ayran. the only address of ayvalık toast. there are many queues; but the queue moves very quickly. worth the wait.,Sema Sabancioglu
Askin Tostevi,4,ambiance could be better.,Yaren Mihcioglu
Askin Tostevi,3,the place had problems with cleanliness. prices were a little expensive.,Cansel Caka
Askin Tostevi,5,when you go to ayvalık; i definitely recommend you to go here to eat toast. perfect taste.,Serhat Gulyuz
Askin Tostevi,4,crispy and delicious toast.,Ipek Tanyas
Pizzeria Remo,5,excellent roman pizza. fast; pleasant and courteous service.,Roberto Tropea
Pizzeria Remo,5,what an awesome place. the fried starters were lush; as were the rice balls. however; the pizza was amazing; the best i have tasted (in rome).,Alberto Tonnia
Pizzeria Remo,4,it was quite crowded so we waited in line for a long time. the flavor was good.,Berk Ozyurt
Pizzeria Remo,5,authentic italian restaurant; best pizza i ever ate in my life. you know it’s going to be good when italians go there. prices are really cheap as well; it was only 8€ for my pizza.,Dario Baggini
Pizzeria Remo,5,i strongly recommend. the best of the best. very thin and soft. nice service and reasonable price.,Abdurrahman Mar
Pizzeria Remo,4,the pizzeria in the heart of testaccio is open from 19:00 without reservation... fills up immediately. excellent typical roman pizza.,Maria Pezzotti
Pizzeria Remo,4,great thin crust pizza. its super busy so be prepared for a decent wait. the suppli and fiore di zucca aren't the best; but the pizzas are top notch.,Tor Chiu
Pizzeria Remo,3,it was much better on our last visit (6 years ago). this time we were not satisfied with the service or the quality of the pizza.,Spyros Venizelos
Pizzeria Remo,5,"not touristic, that's why super. the place is real; truly local; authentic. atmosphere here is really special. waiters are cool guys; not trying to be super polite. love it!",Eugene Kutain
Pizzeria Remo,5,awesome locals spot for pizza and typical roman fare.,Amanda Musumeci
Diyarbakir Ocakbasi Palace,4,the food is quite delicious. the prices are higher than the average in samsun; but suitable for a decent place. the waiters were interested; the appetizers were delicious.,Nur Kirazli
Diyarbakir Ocakbasi Palace,4,diyarbakır ocakbasi is one of the most established places of samsun; but i couldn't understand this branch. the taste of the food is very good; there is no problem about it; but the service is very heavy; the number of staff is insufficient.,Can Batdal
Diyarbakir Ocakbasi Palace,5,the view is beautiful; the food is good. it's about the waiters. if you are going alone in the evening; a reservation seems to be a must. too crowded.,Hatice Nayir
Diyarbakir Ocakbasi Palace,5,it was a great place; the most beautiful meatloaf i've ever eaten in my life. the cheddar lahmacun and stuffed ribs were perfect; and the meat had no smell. the service is nice; they respect.,Muhsin Ates
Diyarbakir Ocakbasi Palace,3,when we last arrived; many of the products on the menu were not available. it is also interesting that there are no liver skewers in the place called ocakbasi.,Mustafa Ay
Diyarbakir Ocakbasi Palace,1,2 appetizers 1 salad the smell of blood and the taste of meat were disgusting chicken and lamb were fine.,Oguz Aslan
Diyarbakir Ocakbasi Palace,1,i gave unnecessary money. it had no taste; no service. it was very expensive.,Mucait Celik
Diyarbakir Ocakbasi Palace,2,a restaurant that has lost its previous refinement. lahmacun as seen in the photo. the service is slow. i recommend a little more wannabe and attention.,Ugur Dagci
Diyarbakir Ocakbasi Palace,5,the food was great; the service was fast and the staff was friendly. stuffed ribs were very fresh and delicious.,Nazli Fidanay
Diyarbakir Ocakbasi Palace,4,we tried lahmacun and beyti. they both taste great.,Omer Emin Dede
Diyarbakir Ocakbasi Palace,2,their meat was incredibly bad. chicken canada had another taste. the service is nice; but i would say the flavor is 0. in a cooker; this tastelessness is surprising; obviously.,Burcu Bayrakci
Kaliteci,4,it's nice that it's open every time in a day. turkish coffee + tea + 2 pastries =52tl. service is average... turkish coffee is not tasty.,Beril Sahin
Kaliteci,4,delicious tastes; clean place.,Ahmet Batur
Kaliteci,5,we have a full breakfast and pay 20 tl. isn't it perfect?,Elif Parlak
Kaliteci,5,we had a pleasant breakfast in a bright environment.,Serafettin Buber
Kaliteci,2,there's a mess inside; the business really needs to improve on the organization.,Gulsen Erdem
Kaliteci,5,a bakery and patisserie that offers quality; delicious and plenty of options.,Burhan Yilmaz
Kaliteci,5,great cafe. excellent staff. brilliant cakes and pastries.,Shima Rahman
Kaliteci,5,thanks for great breakfast experience!,Seyhan Cavit
Kaliteci,4,it seems like the products were better last year.. there is always a queue.,Fatih Bilgic
Kaliteci,2,the donut had no filling in it so it was like sweet bread.,Egor Grai
Sanukiya,4,prices were cheap. but the queue was too long. i liked the flavors as a korean.,Jinah Lee
Sanukiya,4,a delicious udon that you can enjoy even in the middle of summer! it was very hot; cramped and crowded with people and i had two bowls of udon and a side dish with two bottles of booze.,Sean Lee
Sanukiya,3,the set composition was good! chicken egg rice and karaage were delicious. many koreans come here for udon. waiters are friendly and service is fast!,Ashley Hsu
Sanukiya,4,lovely and delicious..,Aaron Kson
Sanukiya,4,5-10 min walk from the louvre (depending on which side you come from). i ate really delicious things. i would definitely recommend.,Noah Bread
Sanukiya,5,the best udon restaurant in the capital! few tables however; making a lot of waiting at peak times.,Marine Mizu
Sanukiya,5,the queue was not that long fortunately! the staffs were all very kind and welcoming. the food was amazing! the udon was the hero; it was very flavorful & juicy!,Arthur Jonathan
Sanukiya,4,there were few tables and chairs inside.,Marie Batani
Sanukiya,4,best udon in paris. well korean celebrities visits it too. just a little bit crowded.,Augustine Diamond
Sanukiya,5,"as an udon restaurant close to the louvre; it tastes just as good. there's quite a line at lunch, but your turn comes quickly.",Birkan Haydar
Sanukiya,5,the tempura here is amazing.,Michael Lam
KFC,4,fast food restourant with a nice view. staff are also friendly; mostly frequented by tourists.,Alev Oksay
KFC,1,very very bad food and very bad service 0 10.,Yusuf Kirma
KFC,3,a very small hamburger. i can say that there are places where you can eat bigger and delicious hamburger menus for cheaper. the place is very busy and small. finding a place to sit is a miracle.,Pinar Atici
KFC,4,classic kfc.,Serkan Yilmaz
KFC,5,i love fried chicken; i love kfc.,Gilbert Sullivan
KFC,3,the menu i ordered was served hot; i ate it with my mouth and it was really perfect. but the place is very small and full to the brim. there is no place to sit.,Anil Senyurt
KFC,5,it was delicious!,Rabia Ozturk
KFC,4,the chickens are very nice and tasty; i will not say the same for the hamburger.,Resit Cardak
KFC,1,not friendly; zero customer service. pretty disappointing. limited ketchup sauce only two per customer..,Hilal Keser
KFC,1,they applied extra price because we were tourists; they tried to defraud us officially.,Irfan Ahmet
KFC,5,"the place is very nice; i think, the food was fresh and good; one of my favorite places.",Fatma Zullu
Kruvasan,4,i ate a lot of croissants; but this was the best quality beautiful croissant i've ever eaten in my life. crispy on the outside; with lots of butter on the inside; the smell was amazing.,Beste Yalcin
Kruvasan,4,the place was crowded when we first went. we preferred chocolate croissants. it was fresh and beautiful.,Sila Gezgin
Kruvasan,4,three of us went and had avocado & poached eggs; sausage scrambled eggs; mushroom scrambled egg croissant. i didn't like the avocado croissant because i don't like avocados.,Furkan Isik
Kruvasan,5,it's a very enjoyable place. the croissants are amazing! the butter feels very good in mouth; it is crunchy. salty and sweet; they're all great.,Nurican Yegenoglu
Kruvasan,5,i recommend..,Ali Cakir
Kruvasan,5,wonderful. the amount of butter used in the croissant was so good that it never lost its taste and crunch. the coffee was fresh and of good quality.,Ayse Simge
Kruvasan,5,cheesecakes are a price performance product; if they have it; you have to try it immediately. the teas were also very good.,Ahmet Cobanoglu
Kruvasan,3,it was too busy for a monday. we waited 45 minutes.,Berker Gul
Kruvasan,4,the waiters were indifferent; i was not satisfied.,Melih Ser
Kruvasan,4,the croissants were delicious but tasted a bit bitter due to overcooking. the croissant with adjika was excellent. but we waited a long time,Meryem Guven
Kruvasan,3,you wait in line for 20-50 minutes when you leave. eating the poached egg croissant left a strange feeling in the mouth. egg with mushrooms was unsalted.,Mesut Mutlu
Midyeci Ahmet,4,each mussel costs 7 liras. the place is big can sit inside and outside. there is a bosphorus view in the place.,Gulsum Kirec
Midyeci Ahmet,5,the kokorec and sauced mussels of this branch next to the sea are quite good.,Guhur Gursan
Midyeci Ahmet,5,"in a word, super. no need for expensive places. very tasty; very clean. you can sit at the tables overlooking the bosphorus and have a pleasant and reasonably priced meal. the staff is very caring.",Mehmet Cavdaroglu
Midyeci Ahmet,4,not too good; not too bad either.,Mustafa Pektas
Midyeci Ahmet,1,10 mussels + half a kokorec is 240tl. also; the place smells like toilet.,Eray Akkus
Midyeci Ahmet,5,i had the chance to try classic mussels and mussels with sauce. both were beautiful. kokorec was also good.,Rifat Ozbek
Midyeci Ahmet,4,prices are a little bit high but tastes are nice.,Turan Yazici
Midyeci Ahmet,5,in a word; it is magnificent; this is the heart of mussels in istanbul. atom kokoreç must be tasted. the mussels with sauce are another good one..,Ahmet Aktas
Midyeci Ahmet,1,taste has deteriorated compared to the past. i guess it's because he's famous. i do not recommend; you can eat betters in other restourants.,Murat Yazicioglu
Midyeci Ahmet,5,magnificent view and legendary taste; and kokorec is also very good; i recommend it to everyone.,Ayhan Unlu
Kalkanoglu Pilav,5,"if you go to trabzon, it is a place you should definitely visit. i knew it was a historical rice cooker; and it tasted great.",Burak Aygordu
Kalkanoglu Pilav,4,rice and roast are delicious! the inside can be visited like a museum; the employees are friendly. it's a bit pricey though; bring cash with you.,Yagmur Akyol
Kalkanoglu Pilav,3,the rice was very oily but the roast was delicious. we paid 450₺ for 3 people. prices are a little high.,Eren Demir
Kalkanoglu Pilav,4,dishes were really expensive.,Abdullah Hergul
Kalkanoglu Pilav,5,it's just perfect; there is nothing to say.,Meltem Sari
Kalkanoglu Pilav,5,a very authentic place; its roasted meat and bean on the rice is legendary… 1 portion is enough.. the taste of the compote they serve is indispensable…,Hasan Gemicioglu
Kalkanoglu Pilav,4,2 roasted meat on rice + a ayran and a compote; a total of :220 it was nice that it was better roasted than rice.,Faruk Gor
Kalkanoglu Pilav,4,i tried it after the positive reviews. its rice and compote are nice. however; there are places in the black sea where i ate better roast beef. it's not a place i can say you should try. prices are reasonable. the place is nice; the service was good.,Omer Kucuk
Kalkanoglu Pilav,5,i have never eaten such delicious roasted rice anywhere. service presentation and environment was very very nice.,Bekir Sucu
Kalkanoglu Pilav,3,my order arrived late and cold. prices were high.,Sebnem Yilmaz
Kalkanoglu Pilav,5,an incredibly beautiful atmosphere with its historical texture and story. we preferred roasted meat on the rice; it was delicious. portions are very filling.,Enver Cirpici
Monica Kitchen,5,this is a place we always go for peri peri burger and crispy ravioli. thanks for the treats.,Sena Akcay
Monica Kitchen,2,we ordered the cream croissant. the chocolate was bitter and too liquid; i think it would be better if nutella was applied. it was not a dessert worth the price. (145₺). they also forgot the tea i ordered.,Emre Guney
Monica Kitchen,3,it is much better decorated and the quality has been improved considerably. when you enter; a very pleasant cafe atmosphere and ambiance welcomes you. i recommend sitting close to the wood stove. we ordered breakfast and were satisfied. toilets were very; very dirty.,Murat Ozyurt
Monica Kitchen,4,i drank turkish coffee; it was good.,Arife Yalcinkaya
Monica Kitchen,4,the products were delicious; the atmosphere was nice. prices are reasonable; service needs improvement.,Dilara Azak
Monica Kitchen,5,great viewed restourant.,Huseyin Donmez
Monica Kitchen,5,i really liked the atmosphere. the breakfast was very good and worth the price. it is not very expensive; but it is not very affordable either; i think there are ideal prices. desserts were also excellent.,Selen Badem
Monica Kitchen,4,they are not good in hygiene; portions are big; taste is good; prices are above average.. view is good.,Seda Seven
Monica Kitchen,3,slow service; average taste.,Fahrettin Kir
Monica Kitchen,5,in short; the plates brought to you are no different from the ones on the menu. pizza is definitely in the top three i've ever eaten.,Cem Yarimbas
Monica Kitchen,4,it's a nice cafe. a little curly haired busboy there was very kind to us. the service was nice.,Huseyin Demirel
Sevinc Pastanesi,4,we came across the pavlova dish; it was delicious. their fruit pasta wasn't bad either; but the kids really liked it. the staff is very caring and helpful.,Metehan Salih
Sevinc Pastanesi,4,izmir bomb was nice. the ice cream tasted like milk (not goat's milk) that i was not used to; but it didn't bother me.,Atahan Nuhoglu
Sevinc Pastanesi,4,i am attaching the photos i could take about the menu and its prices. overall it wasn't bad.,Savas Caner
Sevinc Pastanesi,2,although it is a classic; its products are ordinary. prices are expensive for the quality.,Murat Seven
Sevinc Pastanesi,5,lemonade and desserts were terrific.,Hamza Mutlu
Sevinc Pastanesi,5,everything we ordered was excellent especially the pavlova cake.,Sibel Kaynak
Sevinc Pastanesi,4,great ambiance.,Seval Bilgin
Sevinc Pastanesi,4,i tried pavlova but it was not what i expected. but it could also be about my choice.,Mehmet Hatip
Sevinc Pastanesi,2,we tried tripple berry cheesecake and pistachio ice cream; strawberry ice cream. it was a complete disappointment for us. especially the pistachio ice cream was highly praised; we couldn't understand why he was bragging.,Betul Uzunoglu
Sevinc Pastanesi,5,menu was like that. average business.,Cenk Basbolat
Sevinc Pastanesi,5,prices too high turkish coffee 42.5tl salty cookies weak.,Ian Hooker
Hasan Usta,5,spacious; clean and comfortable place. employees concerned. we didn't wait long for the order. it was one of the best lahmacun i've ever eaten. prices are affordable.,Ali Cebeci
Hasan Usta,3,it is a place that can be preferred for taste; but the appetizer variety is very weak. the toilets smelled.,Burak Gelen
Hasan Usta,5,the food is very delicious. i congratulate the value and sincerity of the employees in their work.,Ahmet Alas
Hasan Usta,4,the space is comfortable and spacious. the service is fast; the staff is concerned. there are many types of kebab. we ordered shish shish and adana; the taste is satisfactory. prices were like market average.,Bilal Duzenli
Hasan Usta,5,taste; hygiene; speed;service were all very good. i went for a late dinner; everything was very good.,Firat Gurcan
Hasan Usta,5,we came from out of town. kebab and skewers were great; and the strained yogurt appetizer was delicious; we will definitely come to you next visit.,Dilan Karaaslan
Hasan Usta,5,the staff is very interested and fast; the environment is very nice; the food and appetizers are very tasty.,Yildiz Kapidar
Hasan Usta,4,i liked the kebab and salad; but i can't say the same for their appetizers. it was less in variety; unfortunately; it was unpleasant for those who came. the ambiance was great.,Ayse Gokoglu
Hasan Usta,5,it's delicious and the prices are reasonable. the appetizers are very filling and satisfying.,Ferhat Karatay
Hasan Usta,3,we were satisfied with the food; but the toilets are very dirty; i am deducting points from this issue.,Metehan Karahan
Hasan Usta,4,three portions of adana kebab on one skewer and 3 drinks for 106 tl. my expectation was higher in terms of taste; but i cannot say that i could fully find this expectation. but the side dishes were not bad.,Ahmet Demirci
Magro,5,highly recommend for a different and delicious experience. being on the beach is very good as a place. toilets are clean. no bad odor or irritating.,Fatma Yardim
Magro,5,everything really appeals to both the eyes and the stomach. they have an incredibly beautiful and varied menu. prices are reasonable according to the taste; quality and satiety of the menu.,Selda Can
Magro,5,every meal is a source of happiness at magro. this time we tried chicken with almond sauce and mac and cheese bolognese; it was delicious. portions are very filling and very reasonable for the price.,Kardelen Acar
Magro,2,magro is a really nice place in terms of design. i ate chicken broth soup; tomato soup; magro burger and grilled sea bass. presentation; portion and taste are good. however; it is very expensive.service sucks.,Alper Yildirim
Magro,4,unique in alsancak kordon.. good food; especially chicken wrap is awesome.,Burak Cam
Magro,3,it is a classical home breakfast; so it is expensive for home breakfast.,Sibel Kadirli
Magro,1,bad breakfast experince for me.,Haluk Suter
Magro,5,everything i ate that in a super menu; was very good. i recommend this place to everyone.,Fatih Sarac
Magro,5,great service; great food; everything is great!,Nils Reinke
Magro,5,nice and beautiful place. the breakfast spread was hearty and good. prices are normal.,Nevin Gultepe
Magro,4,margarita pizza is pretty good. the atmosphere is also nice. toilets are very clean.,Mustafa Acar
Duveroglu,5,we came here for the first time; we just tried the doner; it was good; the treats were not bad; the staff was very interested.,Saliha Senyildiz
Duveroglu,3,lahmacun tasted good and was filling. some of the ingredients used in the salad started to deteriorate.,Adil Korkmaz
Duveroglu,3,they've updated the prices and it's as if they have reduced the portions. it is irritating that the edges of the plates are broken.,Aylin Saglam
Duveroglu,3,i didn't like iskender; the meat was not of good quality.,Murat Cihanoglu
Duveroglu,3,even though it's not as good as it used to be; it's still my choice. i would be more satisfied if they boiled the stuffed meatballs.,Cigdem Karakaya
Duveroglu,4,good in general. quality for kızılay and its surroundings. lahmacun doesn't taste old...,Can Akkaynak
Duveroglu,5,i go here for the lahmacun; i haven't tried their other dishes; but the lahmacun is very good.,Berkan Serin
